2001-11-09 01:25:16.138519,6093
2002-07-16 10:29:39.479185,109611
2002-10-20 03:22:43.642158,120801
2003-07-30 03:08:11.005967,188892
2001-05-05 20:52:29.638601,196036
2003-10-07 19:48:36.196113,11640
2002-07-27 06:21:04.881345,63350
2000-06-04 18:34:06.598255,105231
2000-09-27 17:13:50.525644,37724
2003-06-19 19:21:26.345021,52722
2002-09-10 00:07:24.342220,43717
2002-03-29 17:17:00.248806,158872
2002-07-21 13:26:45.350483,7815
2003-10-31 22:50:47.392083,190249
2000-04-13 09:58:06.005440,195762
2001-11-08 20:54:46.075102,4160
2002-04-21 16:30:22.173602,64488
2000-02-01 09:34:54.711001,175609
2003-11-13 05:05:14.794012,121996
2001-12-20 14:27:20.592852,104958
2001-02-24 23:53:17.218790,73657
2003-12-23 00:20:45.167735,39895
2002-01-06 09:00:55.617546,91588
2000-04-03 00:39:42.971562,53916
2003-12-20 11:29:17.198528,25348
2002-06-04 17:34:52.429476,112328
2002-09-06 19:28:03.400405,129206
2000-02-27 00:23:18.264408,68675
2000-12-06 20:55:26.054703,157698
2000-06-22 06:06:54.843963,94443
2002-08-16 16:53:05.204325,104214
2002-11-09 01:22:25.212567,115665
2003-03-18 11:37:24.790505,147316
2002-06-17 09:10:48.671481,25385
2000-12-24 13:06:10.483803,93678
2003-06-25 16:32:59.012808,46644
2002-02-04 18:51:58.388188,80069
2001-06-16 10:55:58.373323,76860
2003-11-20 10:14:12.120837,106071
2002-10-18 08:38:16.042304,120712
2003-02-04 12:13:06.032042,157166
2002-03-26 06:29:28.874820,116925
2001-07-14 17:09:07.508966,185900
2000-12-22 20:20:51.057790,118707
2001-08-30 09:07:37.963428,64164
2001-12-29 08:18:01.806159,22369
2001-02-17 21:13:45.626950,101364
2003-01-20 19:04:16.240838,194893
2002-03-23 17:24:13.364542,34230
2003-12-18 03:35:20.583603,122369
2003-07-04 05:38:35.061458,166079
2002-09-28 22:30:28.673075,91647
2003-07-17 06:06:00.980358,138814
2000-02-07 22:18:25.801187,46051
2002-04-29 15:54:53.437242,65044
2003-10-09 18:33:12.437487,132431
2000-10-19 08:16:28.013235,29456
2001-06-29 01:03:47.860728,11211
2000-06-19 08:44:46.272801,36963
2001-08-27 07:42:11.288568,35117
2001-11-29 02:30:40.741350,82383
2003-07-15 12:40:19.446204,57599
2003-08-21 02:36:41.917103,170574
2002-07-17 12:32:48.736606,172675
2001-02-21 11:31:29.123097,189612
2000-07-13 00:28:10.305943,22386
2002-01-20 21:11:42.639762,74070
2003-02-24 14:52:58.690383,50652
2001-01-03 13:22:39.280319,190080
2002-11-15 08:04:44.138685,74207
2003-07-08 03:14:39.521088,38967
2001-07-23 07:42:44.493134,44727
2000-05-27 04:45:03.642073,39003
2003-05-26 04:13:26.600682,174391
2000-01-01 21:12:48.690198,30027
2003-01-08 09:27:29.653809,161188
2002-05-20 12:53:40.805416,7295
2002-09-28 07:55:18.669982,69106
2001-01-16 03:40:58.268477,99149
2003-09-29 22:23:24.906493,6565
2001-07-26 21:23:21.890337,71064
2002-11-20 05:31:09.950571,102479
2003-02-10 19:15:16.377693,118545
2002-01-07 14:26:55.912536,51817
2001-12-17 17:17:55.976765,186997
2002-07-17 01:21:00.930354,2035
2001-02-15 04:44:20.045532,153310
2001-03-04 21:47:58.395273,62345
2002-08-28 08:12:23.862722,68353
2000-11-28 09:43:56.952807,31336
2003-02-20 16:32:53.184704,188556
2000-12-06 01:00:35.768563,137160
2001-11-04 07:04:56.795577,45875
2000-09-03 02:09:29.679513,45703
2003-12-25 16:06:40.387836,66083
2002-02-25 00:44:47.399664,183638
2001-07-26 23:17:47.153226,130798
2003-06-28 08:57:41.424067,138848
2002-06-03 06:49:54.306730,164012
2001-05-30 17:32:10.681907,128392
2001-10-09 04:02:39.919406,61632
2001-07-15 23:02:05.059213,71143
2003-03-20 20:15:33.873873,126242
2002-09-19 20:10:38.100072,153463
2000-08-29 09:16:32.883240,106950
2000-01-26 15:03:26.707413,73816
2002-06-10 20:35:51.761466,21233
2002-01-23 14:00:31.950667,26851
2003-10-06 14:01:05.273020,67193
2002-10-24 19:26:35.242041,17101
2001-11-13 12:28:29.824445,39213
2000-10-29 08:27:59.231790,22032
2000-10-22 11:42:55.429035,164724
2000-03-26 22:43:45.262889,78415
2000-02-20 01:32:21.258882,186925
2000-07-02 08:16:00.350157,15651
2003-03-03 12:04:58.281316,99554
2000-08-13 17:21:38.413035,150809
2000-05-29 23:11:40.208045,50236
2002-06-27 22:16:38.139256,70279
2000-10-01 22:12:51.900657,6595
2000-09-30 02:33:16.856243,91937
2000-06-16 08:26:10.843410,156876
2001-10-04 03:40:04.265500,31130
2003-12-09 16:54:07.377222,165078
2002-12-31 06:30:48.444350,131708
2002-08-06 20:15:43.340099,130055
2002-11-01 17:02:48.853154,190468
2001-08-27 06:28:55.193528,90270
2002-09-11 23:43:10.863332,182594
2000-11-28 03:06:59.025232,84067
2003-04-17 09:58:11.754673,20134
2003-10-08 20:26:22.596959,124790
2000-09-20 00:20:38.328459,74034
2001-05-15 22:23:11.248834,48051
2002-06-05 00:43:42.860626,25127
2001-07-31 07:18:09.201615,170029
2002-09-13 15:42:13.713185,83974
2002-07-11 13:56:56.487824,107866
2000-05-26 03:26:26.679317,120144
2003-02-01 18:53:03.357564,182038
2001-09-20 01:33:40.408177,29903
2003-12-22 10:05:25.456830,58118
2002-04-03 01:32:09.628810,102302
2003-12-15 21:41:37.143229,29572
2000-05-19 11:46:22.063842,98299
2000-03-31 19:49:59.292201,45565
2003-06-15 03:55:46.490473,3936
2000-01-21 06:26:36.293652,141881
2000-12-01 12:55:22.460004,133285
2000-01-27 02:35:45.903393,172751
2003-07-15 01:12:58.467086,116918
2001-03-16 14:09:21.303535,70197
2001-04-18 08:28:56.088845,175608
2002-02-04 12:28:14.979401,28305
2000-10-10 04:58:02.751297,51075
2003-04-15 07:30:51.738949,88651
2002-02-06 23:55:30.779037,166042
2000-02-13 15:34:35.804683,55198
2001-08-11 06:45:49.570349,33348
2001-02-19 16:47:45.277108,70739
2000-07-13 05:09:42.018728,159123
2003-06-18 23:38:18.607567,115777
2001-07-19 20:04:40.391268,67983
2000-10-15 02:34:28.536052,119846
2001-11-13 11:17:21.654494,135994
2001-08-01 18:12:32.160656,79804
2002-08-25 08:37:16.690833,24844
2001-02-06 01:20:45.944720,58234
2001-09-08 18:03:31.775662,48893
2002-04-19 06:19:21.366108,152059
2002-08-11 14:41:12.491303,55222
2002-08-15 21:23:10.455318,122235
2003-07-28 04:24:19.550120,11057
2001-06-07 15:55:14.712458,172558
2001-08-02 08:43:39.367418,153238
2001-01-06 20:13:09.904848,127776
2000-08-04 11:20:05.016883,34538
2002-04-14 06:11:48.678260,5238
2000-10-10 22:39:17.829017,61625
2002-01-18 22:33:36.321362,155012
2002-06-13 07:02:58.130553,155173
2002-01-25 12:37:50.627206,124660
2003-09-21 13:15:04.513725,6930
2002-12-09 19:21:20.660876,24656
2003-04-17 02:13:03.232414,124854
2001-08-07 06:38:16.592688,40274
2002-08-13 21:28:39.722092,72230
2003-07-16 11:09:21.629949,144566
2001-04-12 02:30:16.151901,140278
2002-07-03 15:09:35.754962,13809
2000-01-01 14:18:57.442774,150483
2000-03-26 21:33:34.034121,9262
2000-08-21 03:50:33.610787,95526
2000-07-31 09:35:38.079154,164560
2001-01-10 11:51:10.705703,101560
2002-06-15 06:01:28.564343,184519
2003-05-31 01:27:01.669496,20560
2001-07-23 11:47:59.927960,57575
2000-10-12 15:46:34.054329,37253
2000-12-15 15:21:48.926862,152805
2000-06-14 08:36:56.778787,89401
2003-09-28 06:28:38.665958,85596
2002-07-26 09:21:46.528456,193556
2002-03-23 11:27:15.328269,109055
2003-06-22 06:15:21.753073,23815
2000-04-27 14:57:04.705350,135539
2002-06-26 03:40:27.421420,43689
2002-12-12 00:43:34.958958,78043
2000-06-25 07:37:52.378896,180109
2002-06-04 22:52:46.736248,129598
2001-01-02 03:24:42.336781,17834
2001-09-17 18:44:41.355741,119054
2000-02-04 19:17:54.964687,172205
2003-06-07 03:54:37.660079,118715
2003-10-09 07:50:43.800536,177846
2003-02-08 17:11:44.142036,149876
2001-09-28 18:28:45.842966,72112
2000-03-13 07:45:53.346592,123366
2001-11-05 07:53:59.266247,196134
2001-03-26 06:35:06.130230,67163
2000-07-10 20:29:00.711826,46229
2001-05-19 06:27:20.470646,6190
2000-05-11 17:26:36.369545,127834
2000-04-26 20:02:49.498160,180640
2000-09-01 10:40:00.478833,59018
2003-07-04 10:47:34.847419,11777
2001-09-21 09:52:52.772309,17002
2002-09-23 04:36:06.829531,6349
2000-12-02 15:09:09.274172,172852
2003-04-26 00:48:03.596247,98135
2001-03-04 06:56:13.593151,87785
2001-12-06 19:41:18.883714,85282
2002-11-24 14:28:16.638302,29572
2003-12-07 18:04:00.042077,43538
2000-04-25 06:42:43.835399,113960
2001-02-24 06:32:04.883870,6212
2000-08-31 18:14:32.398455,55980
2001-04-27 19:52:02.251113,149841
2002-11-23 00:48:26.610564,134529
2001-10-15 14:19:24.130406,81187
2002-06-17 02:56:38.222460,27613
2003-11-18 18:22:32.595685,20878
2000-01-29 12:48:35.219471,34004
2000-04-14 09:20:59.011243,192119
2002-08-08 22:21:51.276215,86165
2003-05-26 21:52:06.482553,148202
2003-02-20 09:37:24.589368,52112
2003-06-05 23:40:03.533500,50733
2003-01-16 07:39:39.344860,86570
2002-03-21 17:52:56.435975,174789
2001-12-19 06:21:42.837650,70711
2002-01-16 21:12:03.043444,102540
2002-02-25 14:19:51.884498,96537
2000-03-06 13:20:03.295700,78925
2000-02-04 12:52:44.343033,128258
2003-04-17 20:12:07.491125,4035
2001-07-06 03:33:39.625354,159526
2000-03-08 11:45:37.793066,142041
2000-12-21 09:27:16.963838,73419
2000-05-21 10:27:32.761155,145958
2001-01-30 23:12:40.940105,65726
2001-05-23 15:23:20.351540,50815
2000-08-14 17:54:47.614554,158102
2001-05-20 04:50:39.426264,160600
2002-10-06 09:48:07.033792,21726
2001-10-19 17:08:47.236716,154825
2001-08-24 14:23:42.518705,58222
2002-06-26 09:08:51.384802,93084
2000-12-20 19:00:49.569374,148314
2000-08-08 09:36:51.815711,15374
2001-11-22 09:16:54.240134,155462
2001-12-25 04:16:11.289043,121568
2001-08-01 12:55:43.570854,23972
2002-12-02 09:05:42.635978,31288
2000-04-04 22:25:20.697827,185805
2001-08-23 18:27:12.698484,189611
2001-11-24 13:14:33.179035,105621
2001-05-29 21:25:52.808843,103329
2003-03-25 00:09:29.618297,70209
2002-09-25 17:44:48.172150,196289
2003-05-31 20:03:55.920929,148389
2001-03-09 22:19:49.924266,111211
2001-11-23 15:32:36.981436,40364
2002-07-18 04:28:53.834368,51105
2000-10-28 11:29:41.772720,62330
2003-02-20 09:06:16.069791,104060
2000-06-15 13:30:32.666411,147235
2002-02-17 06:58:02.671656,167257
2001-01-31 23:33:47.061979,71456
2001-12-11 01:47:44.429663,32282
2001-06-30 05:48:28.013165,192153
2003-11-12 06:57:57.814674,61933
2002-05-28 01:11:52.287900,185706
2003-07-07 21:00:13.874745,82205
2000-09-13 02:12:16.708433,167888
2001-10-13 15:41:46.830488,25765
2001-08-08 02:31:15.489315,128981
2000-10-19 09:33:41.603403,122631
2002-08-27 16:56:17.823139,5339
2002-02-11 20:38:47.519605,32478
2002-04-03 12:23:27.734172,1899
2001-05-03 12:52:32.734254,128769
2002-08-13 17:40:48.996569,187637
2003-07-03 03:25:50.084334,32493
2001-12-07 05:17:56.103893,89257
2003-07-10 13:15:17.774939,25769
2001-06-12 00:09:26.922350,166380
2001-10-12 16:16:42.092256,167169
2003-08-15 10:11:00.140330,189333
2003-09-26 19:54:09.354709,63518
2000-04-30 08:41:50.898973,53708
2003-08-04 03:05:12.167102,176573
2003-05-10 02:32:53.129490,31214
2001-05-25 03:26:55.083084,41920
2000-07-02 10:15:54.583959,101647
2000-11-10 09:09:15.396561,195691
2003-03-18 21:36:04.926658,177520
2003-11-02 19:48:23.459580,81514
2003-07-23 13:10:14.308768,51164
2002-04-02 18:10:46.602544,138154
2003-08-11 21:18:23.985546,78393
2001-07-24 17:03:53.600594,133043
2003-11-09 08:13:42.789119,120772
2000-11-14 15:27:13.888610,168085
2001-03-09 18:25:24.299761,174612
2001-03-27 08:16:24.772535,6864
2002-02-11 02:06:19.212865,10108
2001-04-01 14:17:17.191307,94062
2001-02-04 14:21:12.285739,174140
2003-02-11 21:45:24.347725,157953
2000-12-08 22:51:52.409208,107323
2002-10-10 12:41:02.809172,17826
2001-03-06 18:19:33.962467,116203
2003-01-10 15:19:24.362342,24699
2003-06-06 10:24:51.659906,24912
2000-05-27 20:22:33.086139,170224
2000-05-04 17:48:13.010176,155544
2001-05-31 06:42:22.068389,176703
2003-09-29 01:21:06.872418,150353
2000-08-30 02:30:01.833472,178570
2000-07-03 04:10:55.183841,38856
2000-03-26 01:19:39.187307,66284
2000-05-08 08:04:11.223873,65968
2001-04-08 09:44:38.991185,82848
2002-09-01 18:01:23.459485,162205
2002-04-06 23:06:01.993471,30152
2001-09-10 08:01:21.066473,7661
2000-06-05 16:16:55.745266,53634
2000-10-08 22:28:31.673545,127846
2000-11-25 09:14:01.440976,187268
2003-11-14 19:59:33.078970,46881
2000-06-12 22:18:58.106893,9768
2003-07-02 17:03:16.047608,111494
2001-12-07 17:23:12.243883,126597
2000-01-17 03:13:50.748392,111513
2001-05-20 13:52:14.586179,183509
2000-06-05 01:10:16.049422,136369
2000-04-01 15:00:51.673439,61256
2000-06-05 05:33:46.046660,22196
2002-03-19 23:33:53.858087,43824
2001-07-29 09:06:29.588046,12795
2001-12-31 13:36:19.678930,180361
2001-11-26 23:06:06.407854,137494
2001-02-23 06:41:56.565167,86264
2002-08-19 10:55:15.717283,57532
2002-07-13 22:11:31.101096,8689
2000-01-14 18:36:04.540656,65297
2002-02-16 00:10:51.611128,76570
2002-05-16 11:28:02.347743,6561
2003-11-22 23:24:05.214950,52271
2000-08-05 23:46:26.160691,174682
2002-05-21 04:44:51.046198,115395
2000-09-17 16:32:28.082703,82071
2002-08-17 18:52:13.689837,141976
2000-07-02 15:05:39.994534,58481
2001-11-11 05:56:20.725283,126926
2002-01-06 21:29:48.685632,180189
2000-09-06 20:51:57.209482,152571
2000-12-15 20:31:58.986088,37727
2001-04-14 20:51:47.433814,122483
2000-05-20 18:19:08.088152,76842
2000-09-20 02:28:07.750362,163665
2003-10-06 16:13:53.694205,102287
2001-05-11 05:26:31.257661,114535
2002-02-05 02:38:51.146327,88159
2003-12-09 08:17:26.786446,172267
2003-02-01 16:48:55.342754,54663
2000-12-17 16:11:53.271365,26696
2001-09-18 01:35:21.451891,76671
2000-05-26 08:04:38.066515,146805
2003-10-10 02:42:15.311026,135415
2001-04-07 15:38:16.484401,122758
2000-08-11 21:46:06.211734,113479
2000-01-07 15:34:33.995925,50186
2000-11-29 03:34:55.927104,193367
2001-06-21 15:20:23.042438,97351
2002-03-28 21:24:05.315263,142889
2003-02-10 22:04:40.424088,34733
2003-10-18 05:03:26.984437,116978
2001-04-18 20:16:02.382324,196946
2001-03-30 20:11:57.361732,121403
2003-07-02 06:19:29.153574,147822
2003-04-18 06:15:24.556657,84271
2002-01-31 14:25:55.308013,60841
2000-10-14 07:08:23.350080,80460
2000-05-03 06:40:47.778836,179550
2002-11-09 23:05:12.252542,162607
2000-01-07 10:24:30.637829,115833
2002-07-24 12:42:48.670733,96256
2000-04-27 01:04:41.568377,28521
2002-05-20 00:53:34.320994,170065
2002-07-30 17:33:06.747594,149034
2001-02-05 20:22:27.467637,167405
2002-02-19 15:29:51.081617,10029
2003-03-19 22:04:17.802319,14619
2000-06-09 18:25:14.431012,136665
2003-07-15 14:42:03.622576,30077
2002-09-20 15:16:21.665165,174040
2000-06-06 20:04:03.507578,19862
2003-08-23 19:28:30.996907,162268
2003-11-12 06:15:11.536940,109425
2003-05-22 18:10:08.604604,57394
2003-06-14 09:07:50.591298,154229
2002-01-28 02:55:35.140836,14934
2002-06-03 02:49:14.895482,14483
2000-02-15 18:04:45.894129,172784
2001-10-28 21:53:36.029282,42190
2001-07-08 01:58:59.691678,196721
2000-08-23 20:48:56.900126,167540
2000-03-09 00:51:26.222349,169289
2002-09-10 00:21:05.976539,89593
2002-03-03 12:52:57.243002,105360
2002-06-11 11:10:13.427373,71231
2000-11-07 13:48:31.474383,138230
2002-12-16 00:20:52.620819,42995
2002-04-15 10:29:58.956780,152483
2001-08-08 15:44:47.178937,93199
2002-06-08 11:29:40.265532,157211
2003-11-22 00:06:55.770039,181868
2000-03-07 05:20:33.974433,114355
2002-02-20 13:35:31.995891,155316
2003-12-25 04:33:55.129392,118759
2002-06-21 22:26:09.917063,24784
2002-12-17 12:06:31.238133,140722
2002-06-27 01:19:18.291410,174448
2002-07-16 14:04:16.381493,75775
2002-06-22 23:39:47.702964,63955
2000-01-28 20:37:36.161741,118629
2003-12-07 15:23:31.132673,183244
2000-09-30 00:13:43.684061,118977
2002-12-17 06:24:04.269945,82935
2003-11-13 06:42:18.573566,131855
2003-04-16 08:10:36.418975,96249
2001-03-17 16:16:11.719687,7458
2001-12-04 05:55:43.000743,107881
2003-09-16 11:46:54.053245,90652
2000-07-27 22:15:25.069222,134398
2001-03-11 17:35:32.343309,120884
2002-05-30 23:59:21.878043,52409
2002-04-08 19:04:11.205768,159067
2003-06-24 16:23:15.384129,127233
2000-12-28 17:14:31.890499,186302
2002-12-05 16:47:26.046891,158305
2001-03-07 21:13:07.319192,107969
2003-01-14 06:51:48.615065,53318
2000-06-13 10:27:46.920404,155936
2003-10-25 02:07:51.848372,81615
2001-02-06 10:27:00.259622,53463
2001-10-08 10:40:42.459529,70972
2000-02-02 12:54:10.034664,25667
2000-04-10 04:51:20.564726,12042
2001-04-12 13:38:15.725071,40806
2000-12-08 10:39:51.252419,12626
2000-03-30 01:42:15.702600,79696
2000-06-28 18:39:19.530044,192881
2003-10-29 05:31:55.807257,120254
2002-02-10 10:20:01.927915,174239
2002-04-10 09:45:19.934493,144975
2001-12-19 17:44:52.160056,178291
2000-03-24 07:26:54.015730,59768
2003-01-10 13:38:02.538795,6629
2001-03-16 15:41:41.398241,107908
2003-01-15 02:13:39.982288,23447
2002-01-05 18:18:04.661045,56469
2001-09-03 22:50:47.306139,80623
2002-10-04 11:14:14.053991,98603
2002-05-22 09:05:49.491013,35694
2002-08-08 09:05:41.851819,127193
2002-01-05 00:53:11.107846,143279
2002-07-16 05:33:54.726076,16318
2000-02-28 06:58:39.406013,147594
2000-03-16 13:16:58.158477,126445
2000-06-20 16:11:08.143451,108428
2003-03-21 06:06:52.586975,79053
2001-06-01 22:50:37.594858,84761
2000-05-28 13:24:08.758258,3820
2000-11-08 02:46:47.880429,170333
2001-08-27 06:07:59.122441,185999
2000-07-15 05:32:16.550088,4014
2002-11-17 00:18:52.692155,118525
2000-04-17 12:36:11.780057,161496
2001-11-13 18:20:12.720819,62731
2002-05-30 18:48:05.377602,4031
2003-05-03 13:12:47.034498,123553
2002-03-15 12:21:01.665832,55110
2000-04-25 03:16:37.385562,156386
2000-03-19 07:21:14.763416,88952
2001-09-29 15:46:57.828234,83049
2000-12-05 07:48:24.696898,67543
2001-05-17 20:56:41.444202,124998
2000-11-29 02:51:54.075846,151847
2001-11-23 19:10:20.011683,185528
2002-08-19 15:09:46.195060,43875
2003-06-11 22:46:49.710237,53439
2000-06-26 04:13:27.367376,59387
2001-04-18 17:26:06.033552,144759
2003-02-19 16:44:17.390270,175334
2002-05-18 16:47:53.092316,123168
2002-05-27 18:09:39.411365,20264
2000-08-22 09:38:29.560651,139074
2000-06-13 03:01:29.333695,7035
2003-11-13 00:10:16.032440,127635
2003-03-04 08:21:33.411395,101047
2000-02-11 03:23:00.719738,96949
2002-05-30 19:52:38.832631,144915
2002-05-22 11:24:15.961556,40266
2001-04-13 16:02:34.856308,154583
2000-08-14 10:17:32.226950,189422
2000-10-26 13:19:32.781407,32359
2003-06-12 08:28:12.217744,46874
2001-02-17 20:44:19.877989,51434
2001-11-26 19:39:03.885800,84647
2002-04-16 12:27:25.608742,147253
2000-05-13 17:13:14.709981,188567
2003-07-25 11:43:25.306172,144936
2001-10-03 22:38:51.446855,196567
2003-05-23 05:01:36.113007,58632
2003-07-05 21:26:16.165655,141300
2003-01-19 04:12:51.766911,9351
2003-10-10 10:09:25.483111,96815
2000-03-05 07:39:08.314704,195305
2002-11-17 19:12:41.220469,150627
2003-07-25 09:26:28.997316,66667
2000-12-17 15:14:13.471005,168558
2003-07-21 10:48:22.793363,131766
2003-11-21 15:58:51.354869,142228
2000-10-15 07:14:56.337340,97452
2000-05-27 06:30:06.157707,161990
2002-08-21 15:04:29.373248,55261
2002-08-11 19:39:36.665115,13908
2003-03-24 14:40:39.689173,115544
2001-04-07 17:23:25.220241,142764
2002-07-04 00:24:45.864585,185283
2002-05-01 05:10:07.049246,131701
2003-06-20 09:15:58.266913,48069
2002-11-13 06:31:53.606661,153540
2003-04-27 07:18:31.474022,73646
2003-11-26 13:02:03.331329,163172
2002-07-01 12:43:27.079712,158520
2003-12-18 04:04:22.654260,172044
2003-03-08 15:04:28.171921,133750
2002-06-22 02:55:33.680311,187006
2003-07-11 08:28:15.782051,114610
2003-02-23 02:20:04.793014,186617
2000-09-15 05:23:17.523956,133131
2000-03-20 05:54:54.748356,106968
2003-08-05 14:35:13.644585,143445
2002-10-21 01:23:13.513774,135648
2001-06-21 23:59:15.779350,112336
2003-04-21 23:16:59.691855,137185
2003-04-22 20:28:45.622952,189405
2003-03-27 10:05:13.256082,25627
2000-09-19 21:31:08.424793,183390
2001-06-26 10:47:35.566119,187262
2003-10-25 22:51:04.841829,52505
2002-03-16 01:16:07.933972,60173
2000-03-28 09:51:42.172956,135138
2003-01-24 09:23:35.595927,6688
2001-11-09 02:21:23.400053,96121
2001-10-02 12:16:20.517934,169717
2002-05-12 12:51:07.696617,87540
2000-09-07 05:20:45.383760,4035
2003-05-30 06:24:22.247981,193687
2001-10-03 07:32:49.286989,123057
2001-07-11 18:22:54.177832,155151
2003-09-03 21:18:53.486381,149718
2000-12-03 22:17:50.065640,170612
2003-08-01 17:49:13.851405,98023
2000-02-05 06:19:39.017830,11443
2001-08-03 20:09:34.505814,36396
2000-04-23 08:44:32.085684,81417
2001-02-15 03:06:31.404811,35836
2003-07-06 02:42:37.189738,128874
2002-12-10 07:18:09.717199,157838
2003-11-10 14:29:06.837148,68601
2002-04-02 11:47:42.666546,51070
2000-12-02 09:40:15.344310,5467
2002-09-13 21:02:44.897291,53658
2000-09-19 19:18:38.335243,72547
2002-11-05 06:13:20.393119,20413
2003-04-06 22:15:18.593101,165627
2001-06-25 07:43:04.492339,70510
2000-07-14 18:41:33.569966,173520
2002-03-04 03:29:44.885620,114183
2002-07-18 15:30:58.103441,110127
2001-10-07 13:56:09.110447,56901
2003-01-18 14:52:40.611426,36549
2003-11-03 04:07:03.290259,51553
2002-08-12 05:21:17.488889,9157
2002-05-21 14:25:07.611227,96496
2001-06-11 11:04:43.038269,141891
2001-10-28 03:55:10.284371,21680
2001-01-17 21:04:42.038094,153987
2000-07-01 11:41:17.089969,153171
2002-01-19 03:59:28.152213,160648
2001-02-22 07:35:54.884464,131553
2001-06-03 13:49:35.138491,104489
2002-09-25 04:47:17.039526,139682
2002-09-02 16:51:26.297230,14601
2003-02-23 22:59:30.769561,38821
2001-10-27 04:27:53.684843,166977
2000-05-26 00:00:00.634347,96073
2003-12-23 23:23:45.501164,191844
2001-11-27 22:39:28.592820,171588
2002-06-13 23:34:38.457978,72978
2000-12-19 00:58:07.298658,99301
2001-03-08 18:58:26.804156,142937
2001-09-01 09:24:45.127217,159944
2001-02-23 06:06:36.765474,109376
2003-03-26 14:17:25.333528,24121
2001-04-20 08:05:47.900202,54050
2002-03-25 05:34:59.307058,161235
2003-04-12 06:53:12.177122,84761
2003-08-29 20:46:21.596419,66901
2001-12-01 19:40:23.100309,57844
2000-03-30 03:53:10.801325,116915
2002-03-19 12:00:16.513656,192969
2002-12-09 09:32:25.863284,127514
2003-02-04 00:39:55.262344,4485
2000-07-03 09:17:23.149099,127900
2003-06-21 02:32:41.234251,123132
2000-07-17 12:55:41.466036,171210
2000-05-24 15:56:30.186846,6729
2002-07-31 07:45:25.893107,74102
2002-06-17 21:04:32.631070,48342
2003-03-27 08:42:29.008469,86870
2002-07-22 14:19:39.710140,136520
2001-08-05 14:43:40.330394,171776
